Clapeyron Database File
PPCSAFT Unlike Parameters; Rehner et al.(2023)
species1,species2,k
isobutane~|~2-methylpropane,"r1243zf~|~3,3,3-trifluoropropene~|~3,3,3-trifluoro-1-propene~|~1,1,1-trifluoro-2-propene~|~3,3,3-trifluoropropylene (r1243zf)",0.0265575441426906
isobutane~|~2-methylpropane,"1,2-ethanedithiol",0.0311919592514005
isobutane~|~2-methylpropane,"r227ea~|~1,1,1,2,3,3,3-heptafluoropropane",0.0812432205544319
isobutane~|~2-methylpropane,"r236fa~|~1,1,1,3,3,3-hexafluoropropane",0.0860159466392611
isobutane~|~2-methylpropane,"r245fa~|~1,1,1,3,3-pentafluoropropane",0.0944989304874689
isobutane~|~2-methylpropane,"r1234yf~|~2,3,3,3-tetrafluoropropene~|~2,3,3,3-tetrafluoro-1-propene~|~2,3,3,3-tetrafluoroprop-1-ene",0.0613405947055984
isobutane~|~2-methylpropane,"r1234zee~|~r1234ze(e)~|~trans-1,3,3,3-tetrafluoropropene~|~(e)-1,3,3,3-tetrafluoroprop-1-ene",0.0720314882158118
isobutane~|~2-methylpropane,"r1234zez~|~r1234ze(z)~|~cis-1,3,3,3-tetrafluoropropene~|~(z)-1,3,3,3-tetrafluoro-1-propene~|~(z)-1,3,3,3-tetrafluoroprop-1-ene",0.0839737514619684
ethyl acrylate~|~ethyl propenoate~|~2-propenoicacidethylester,carbon dioxide,0.0531233506289337
"halothane~|~2-bromo-2-chloro-1,1,1-trifluoroethane~|~1-bromo-1-chloro-2,2,2-trifluoroethane",thp~|~tetrahydropyran,-0.065148857599404
"halothane~|~2-bromo-2-chloro-1,1,1-trifluoroethane~|~1-bromo-1-chloro-2,2,2-trifluoroethane",methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,-0.0714076149575594
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",maleic anhydride,0.000563486120422
"oxylene~|~o-xylene~|~1,2-dimethylbenzene","1,3-dioxolane",0.0314481700410677
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",nonane~|~n-nonane,0.0037258369087173
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",dimethyl carbonate~|~carbonic acid dimethyl ester,0.0514680450192749
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",deg~|~diethylene glycol,-0.0165417173840551
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",methylacrylate~|~methyl propenoate~|~2-propenoic acid methyl ester,0.0162117176500366
"oxylene~|~o-xylene~|~1,2-dimethylbenzene","dicyclopentadiene~|~3a,4,7,7a-tetrahydro-4,7-methanoindene",0.0259310795403326
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",sulfolane,-0.0179870595314253
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",2-hexanone,0.0003326768997544
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",pentachloroethane,-0.0110456289565743
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",2-methyl-1-butanol,-0.0027210221056135
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",r30b2~|~ch2br2~|~dibromomethane,-0.0483444687244988
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",o-chlorotoluene~|~2-chlorotoluene~|~1-chloro-2-methylbenzene,-0.0234107923646466
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",ethyl benzoate,0.0277310420878
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",undecane~|~n-undecane,-0.0020908452141562
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",indene~|~1h-indene,0.0020534509470149
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",tetrahydrothiophene,-0.0018441009022109
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",carbon dioxide,0.1226614987578912
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",methane,0.0099340460904555
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",ethene~|~ethylene~|~1-ethylene,0.01869536540253
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",formylmorpholine~|~n-formylmorpholine,0.0214242046502758
"oxylene~|~o-xylene~|~1,2-dimethylbenzene","tetraethylene glycol~|~3,6,9-trioxa-1,11-undecanediol~|~2,2'-oxybis(2,1-ethanediyloxy)bisethanol",-0.0565568731160335
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",methylthiophene~|~3-methyl thiophene,0.0016844864449013
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",diethyl carbonate~|~carbonic acid diethyl ester,0.0153684912182589
"oxylene~|~o-xylene~|~1,2-dimethylbenzene",tripropylene glycol~|~2-[2-(2-hydroxypropoxy)propoxy]-1-propanol,-0.0561193189365943
2-butoxyethyl acetate~|~2-butoxyethanolacetate~|~ethylene glycol monobutyl ether acetate,carbon dioxide,0.0651122066604616
2-butoxyethyl acetate~|~2-butoxyethanolacetate~|~ethylene glycol monobutyl ether acetate,2-ethoxyethyl acetate~|~2-ethoxyethanolacetate~|~2-ethoxyethyl ethanoate~|~ethylene glycol monoethyl ether acetate,-0.005823464284313
bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid,undecane~|~n-undecane,0.0266854653813455
bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid,carbon dioxide,-0.0049584274504655
methylaniline~|~n-methylaniline,"1,3-dioxolane",-0.0610012489745831
propionitrile~|~propanenitrile,butene~|~1-butene,-0.0140416672770776
propionitrile~|~propanenitrile,methyl hexanoate~|~hexanoic acid methyl ester,-0.0571854573154222
propionitrile~|~propanenitrile,isobutene~|~isobutylene~|~2-methylpropene,-0.0197749550112013
propionitrile~|~propanenitrile,methylbutyrate~|~methyl butanoate~|~methyl n-butyrate,-0.0360628179776951
propionitrile~|~propanenitrile,methyl valerate~|~methyl pentanoate,-0.0464837465346869
propionitrile~|~propanenitrile,2-methyl-1-pentanol,-0.0718875371044314
propionitrile~|~propanenitrile,carbon dioxide,-0.0342507889128762
propionitrile~|~propanenitrile,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,-0.0274330843057593
propionitrile~|~propanenitrile,"ethyl tert-amyl ether~|~ethyl tert-pentyl ether~|~4,4-dimethyl-3-oxahexane~|~1,1-dimethylpropyl ethyl ether",-0.0266952448968523
2-chloropropane~|~isopropyl chloride,3-chloropropene~|~3-chloro-1-propene,0.0009249465384108
2-chloropropane~|~isopropyl chloride,propene~|~propylene,-0.0068457660509607
2-chloropropane~|~isopropyl chloride,2-chloropropene~|~2-chloropropylene~|~2-chloro-1-propene,0.0085119097888005
3-chloropropene~|~3-chloro-1-propene,"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",0.0163278487586464
3-chloropropene~|~3-chloro-1-propene,"1,5-hexadiene",0.00805282009363
3-chloropropene~|~3-chloro-1-propene,allylcyanide~|~3-butenenitrile~|~vinylacetonitrile,0.0615010852004573
3-chloropropene~|~3-chloro-1-propene,propene~|~propylene,-0.0101893281273896
3-chloropropene~|~3-chloro-1-propene,2-chloropropene~|~2-chloropropylene~|~2-chloro-1-propene,0.0086689589303689
furan,1-octanol~|~octan-1-ol,0.0367544550607324
propyl chloride~|~1-chloropropane,"1,3-dioxolane",0.0040006153786455
propyl chloride~|~1-chloropropane,thp~|~tetrahydropyran,-0.0046865344593096
propyl chloride~|~1-chloropropane,carbon dioxide,0.0184298300302448
1-phenylethanol~|~sec-phenethylalcohol~|~alpha.-phenylethanol~|~alpha-methylbenzyl alcohol,ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,-0.0057822328852112
1-phenylethanol~|~sec-phenethylalcohol~|~alpha.-phenylethanol~|~alpha-methylbenzyl alcohol,acetophenone~|~methyl phenyl ketone,-0.0033467234522594
1-phenylethanol~|~sec-phenethylalcohol~|~alpha.-phenylethanol~|~alpha-methylbenzyl alcohol,carbon dioxide,0.0555470388007564
1-phenylethanol~|~sec-phenethylalcohol~|~alpha.-phenylethanol~|~alpha-methylbenzyl alcohol,2-phenylethanol,0.0050874386343753
dipropyl ether~|~di-n-propylether,nonane~|~n-nonane,-0.0059947004001012
1-ethoxybutane~|~butyl ethyl ether~|~ethyl butyl ether~|~n-butyl ethyl ether,2-chlorobutane~|~sec-butyl chloride,0.0018621739366307
"methyllinoleate~|~methyl (z,z)-9,12-octadecadienate~|~(z,z)-9,12-octadecadienoic acid methyl ester",carbon dioxide,0.1010564705106721
1-heptanol~|~heptan-1-ol,"mesitylene~|~1,3,5-trimethylbenzene",-0.0081916829193136
1-heptanol~|~heptan-1-ol,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",-0.0480900878324171
1-heptanol~|~heptan-1-ol,carbon dioxide,0.1108528997940326
1-octanol~|~octan-1-ol,1-decanol~|~decan-1-ol,0.0017554607830159
1-octanol~|~octan-1-ol,"mesitylene~|~1,3,5-trimethylbenzene",-0.0261153611821796
1-octanol~|~octan-1-ol,guaiacol~|~2-methoxyphenol,0.029497940520127
1-octanol~|~octan-1-ol,butyronitrile~|~butanenitrile~|~n-butyronitrile,-0.0261203843362035
1-octanol~|~octan-1-ol,carbon dioxide,0.1113814358563576
1-octanol~|~octan-1-ol,methane,0.0272398616526515
1-octanol~|~octan-1-ol,ethene~|~ethylene~|~1-ethylene,0.005391745447178
1-octanol~|~octan-1-ol,ethane,0.0030242466626529
1-decanol~|~decan-1-ol,dodecanol~|~1-dodecanol~|~dodecan-1-ol,-0.0011699308523509
1-decanol~|~decan-1-ol,butyronitrile~|~butanenitrile~|~n-butyronitrile,-0.016572608406866
1-decanol~|~decan-1-ol,carbon dioxide,0.1456062732807258
1-decanol~|~decan-1-ol,ethene~|~ethylene~|~1-ethylene,0.0129021498474461
1-decanol~|~decan-1-ol,ethane,-0.010457016359692
lauric acid~|~dodecanoic acid~|~n-dodecanoic acid,capric acid~|~decanoic acid~|~n-decanoic acid,0.012369772100312
lauric acid~|~dodecanoic acid~|~n-dodecanoic acid,ethyl hexadecanoate~|~hexadecanoicacid-ethylester~|~hexadecanoic acid ethyl ester,-0.0196307821563871
myristic acid~|~tetradecanoic acid,ethyl myristate~|~ethyl tetradecanoate~|~tetradecanoic acid ethyl ester,-0.0170682690135959
myristic acid~|~tetradecanoic acid,ethyl oleate~|~ethyl-oleate~|~ethyl (z)-9-octadeceneoate~|~(z)-9-octadecenoic acid ethyl ester,-0.0295725561490129
methyl dodecanoate~|~dodecanoicacidmethylester,tridecane~|~n-tridecane,0.010193269010186
methyl dodecanoate~|~dodecanoicacidmethylester,methyl decanoate~|~decanoicacidmethylester,0.0072529136267915
methyl dodecanoate~|~dodecanoicacidmethylester,undecane~|~n-undecane,0.0059317135692282
methyl dodecanoate~|~dodecanoicacidmethylester,carbon dioxide,0.1109046195076001
methyl dodecanoate~|~dodecanoicacidmethylester,ethane,-0.010324926567328
methyl stearate~|~methyl octadecanoate~|~octadecanoicacidmethylester,carbon dioxide,0.1001683112307074
methyl stearate~|~methyl octadecanoate~|~octadecanoicacidmethylester,ethane,-0.001159515893159
cumene~|~isopropylbenzene,acetophenone~|~methyl phenyl ketone,-0.0013456172330874
cumene~|~isopropylbenzene,"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",0.0295118601899916
cumene~|~isopropylbenzene,methylacrylate~|~methyl propenoate~|~2-propenoic acid methyl ester,0.025641987912142
cumene~|~isopropylbenzene,2-butylbenzene~|~sec-butyl benzene~|~(1-methylpropyl)benzene,-0.0008956127386292
cumene~|~isopropylbenzene,sulfolane,-0.0081111875830226
cumene~|~isopropylbenzene,"di-t-butyl peroxide~|~di-tert-butylperoxide~|~di-tert.butyl peroxide~|~bis(1,1-dimethylethyl)peroxide",-0.0028127387386138
cumene~|~isopropylbenzene,t-butyl hydroperoxide~|~tert-butylhydroperoxide~|~tert.butyl hydroperoxide,0.0404651106082224
cumene~|~isopropylbenzene,mesityl oxide~|~4-methyl-3-penten-2-one,0.0015481731918317
cumene~|~isopropylbenzene,"2,4,6-trimethylpyridine",0.0039753174826741
cumene~|~isopropylbenzene,2-methyl-1-butanol,-0.0046255962989538
cumene~|~isopropylbenzene,thp~|~tetrahydropyran,-0.0051611592332274
cumene~|~isopropylbenzene,cyclopentene,-0.0179364833866734
cumene~|~isopropylbenzene,carbon dioxide,0.1362946517477554
cumene~|~isopropylbenzene,"1,7-octadiene",0.0132096878554145
cumene~|~isopropylbenzene,formylmorpholine~|~n-formylmorpholine,0.0207415503503347
cumene~|~isopropylbenzene,"m-diisopropylbenzene~|~1,3-diisopropylbenzene~|~1,3-bis(1-methylethyl)-benzene",-0.0077883462733783
cumene~|~isopropylbenzene,2-phenylethanol,-0.0250229755679648
cumene~|~isopropylbenzene,"2-phenyl-2-propanol~|~aa-dimethyl-benzenemethanol~|~.alpha.,.alpha.-dimethylbenzyl alcohol",0.0190290236065294
2-isopropylnaphthalene~|~2-(1-methylethyl)naphthalene,2-naphthol~|~2-hydroxynaphthalene,-0.0195347655090818
2-naphthol~|~2-hydroxynaphthalene,1-naphthol,-0.0377651397700734
1-decene,"dimethylphthalate~|~phthalic acid dimethyl ester~|~dimethyl 1,2-benzenedicarboxylate",-0.0192099916669379
3-methyl-1-butene,sulfur dioxide,0.0788566368802829
"butadiene~|~1,3-butadiene",butenyne~|~1-buten-3-yne~|~vinylacetylene,0.0075598382567552
"butadiene~|~1,3-butadiene",butene~|~1-butene,0.0034735268238835
"butadiene~|~1,3-butadiene",(e)-2-butene~|~trans-2-butene,3.94010639782822e-5
"butadiene~|~1,3-butadiene",2-butene~|~(z)-2-butene~|~cis-2-butene,0.0013875061934669
"butadiene~|~1,3-butadiene",methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,-0.0032756362202445
"butadiene~|~1,3-butadiene",carbon dioxide,0.0742907468302857
"butadiene~|~1,3-butadiene",propene~|~propylene,0.0042504034450576
"butadiene~|~1,3-butadiene",formylmorpholine~|~n-formylmorpholine,-0.0053916101421567
"butadiene~|~1,3-butadiene",butyne~|~1-butyne~|~ethylacetylene,0.0039605958803645
"butadiene~|~1,3-butadiene",propyne~|~1-propyne~|~methylacetylene,0.0116654110556864
butenyne~|~1-buten-3-yne~|~vinylacetylene,(e)-2-butene~|~trans-2-butene,6.739248472787914e-5
butenyne~|~1-buten-3-yne~|~vinylacetylene,2-butene~|~(z)-2-butene~|~cis-2-butene,0.0152390316380647
"2,3-dimethylbutane",cycloheptane,0.0004265581429855
"2,3-dimethylbutane",cyclooctane,0.0017558139167724
"2,3-dimethylbutane",3-methyl-2-butanone~|~methyl isopropyl ketone,0.0234870087692384
"2,3-dimethylbutane",hexadecane~|~n-hexadecane,-0.0022364295767436
"2,3-dimethylbutane",perfluoromethylcyclohexane~|~(trifluoromethyl)undecaflurocyclohexane,0.0758096818539454
"2,3-dimethylbutane",2-propoxyethanol~|~ethylene glycol monopropyl ether,0.0174665206192129
butene~|~1-butene,3-thiapentane~|~diethylsulfide,0.0013857038051894
butene~|~1-butene,4-methyl-1-pentene,0.0056156246965941
butene~|~1-butene,dimethyl ether,0.0189945824926829
butene~|~1-butene,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.001372633540193
butene~|~1-butene,carbon dioxide,0.1244888985394334
butene~|~1-butene,ethene~|~ethylene~|~1-ethylene,0.0069475445231216
butene~|~1-butene,propene~|~propylene,0.0052532355875
butene~|~1-butene,carbon monoxide,0.0529057303111203
butene~|~1-butene,2-thiapropane~|~dimethylsulfide,0.0044060735928494
butene~|~1-butene,r32~|~difluoromethane,0.1233808325092602
butene~|~1-butene,formylmorpholine~|~n-formylmorpholine,0.0145097482046765
butene~|~1-butene,perfluorobutane~|~decafluorobutane~|~n-perfluorobutane,0.1174013208069209
butene~|~1-butene,"1,2-epoxy-perfluoropropylene~|~2,2,3-trifluoro-3-(trifluoromethyl)oxirane",0.0873548093169717
propylbenzene~|~n-propylbenzene,cyclooctane,0.0076522840144998
propylbenzene~|~n-propylbenzene,nonane~|~n-nonane,0.0048127734127551
propylbenzene~|~n-propylbenzene,3-methylhexane~|~3-methyl-hexane,0.0070286120831845
propylbenzene~|~n-propylbenzene,"2,4,6-trimethylpyridine",0.0009984874364895
propylbenzene~|~n-propylbenzene,carbon dioxide,0.1265234184760893
propylbenzene~|~n-propylbenzene,methane,0.0348764395930329
propylbenzene~|~n-propylbenzene,ethane,0.0228880642281301
propylbenzene~|~n-propylbenzene,3-ethylpyridine,-0.0010911025018262
propylbenzene~|~n-propylbenzene,1-chlorohexane,-0.0015059436277459
"2,2-dimethylbutane",hexadecane~|~n-hexadecane,-0.0037180047232396
"2,2-dimethylbutane",perfluoromethylcyclohexane~|~(trifluoromethyl)undecaflurocyclohexane,0.0714114762453085
"2,2-dimethylbutane",tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,0.006516006454967
"2,2-dimethylbutane",2-propoxyethanol~|~ethylene glycol monopropyl ether,0.0133904610469267
ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,nonane~|~n-nonane,0.017622509639753
ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,methylbutyrate~|~methyl butanoate~|~methyl n-butyrate,-0.0017648118637057
ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,carbon dioxide,0.0498792255459728
acetophenone~|~methyl phenyl ketone,2-butylbenzene~|~sec-butyl benzene~|~(1-methylpropyl)benzene,0.0076506459264913
acetophenone~|~methyl phenyl ketone,benzyl acetate~|~benzyl ethanoate~|~acetic acid benzyl ester~|~aceticacidphenylmethylester,-0.0026273912026498
acetophenone~|~methyl phenyl ketone,mesityl oxide~|~4-methyl-3-penten-2-one,-0.0230339083033083
acetophenone~|~methyl phenyl ketone,cyclopentene,0.0087031658862691
acetophenone~|~methyl phenyl ketone,carbon dioxide,0.2848709379215072
acetophenone~|~methyl phenyl ketone,ethene~|~ethylene~|~1-ethylene,0.0038097180262806
acetophenone~|~methyl phenyl ketone,ethane,0.0318405733236062
acetophenone~|~methyl phenyl ketone,propene~|~propylene,0.0109714124645491
acetophenone~|~methyl phenyl ketone,2-phenylethanol,-0.0256871910733289
isobutyl acetate~|~2-methylpropyl ethanoate~|~aceticacid-2-methylpropylester,mm~|~hexamethyldisiloxane,0.0048357260894156
isobutyl acetate~|~2-methylpropyl ethanoate~|~aceticacid-2-methylpropylester,dimethyl carbonate~|~carbonic acid dimethyl ester,0.0092476176662828
isobutyl acetate~|~2-methylpropyl ethanoate~|~aceticacid-2-methylpropylester,carbon dioxide,0.0362780198217331
maleic anhydride,"dibutylphthalate~|~di-n-butyl phthalate~|~phthalic acid dibutyl ester~|~dibutyl 1,2-benzenedicarboxylate",-0.0233208475511282
maleic anhydride,dibutyl sebacate~|~dibutyl decanedioate~|~decanedioicaciddibutylester,-0.0315500999252219
maleic anhydride,"diethylphthalate~|~diethyl 1,2-benzenedioate~|~phthalic acid diethyl ester",-0.0307087591283549
maleic anhydride,"dimethylphthalate~|~phthalic acid dimethyl ester~|~dimethyl 1,2-benzenedicarboxylate",-0.0203142332048782
propylamine~|~n-propylamine~|~1-propylamine~|~propan-1-amine,mm~|~hexamethyldisiloxane,1.0880021165339898e-5
propylamine~|~n-propylamine~|~1-propylamine~|~propan-1-amine,"tripropylamine~|~n,n-dipropyl-1-propanamine",0.0320057705169207
propylamine~|~n-propylamine~|~1-propylamine~|~propan-1-amine,bis(3-aminopropyl)amine,-0.7014904578704423
2-ethyl-1-hexanol,"diisobutyl ether~|~1,1'-oxybis2-methylpropane",-0.0120335678194944
2-ethyl-1-hexanol,carbon dioxide,0.078382811152249
2-ethyl-1-hexanol,"ethylhexyl acetate~|~2-ethylhexyl acetate~|~1-hexanol, 2-ethyl-, acetate~|~aceticacid-2-ethylhexylester",-0.0116439600986311
isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,butylbutyrate~|~butyl butanoate~|~n-butyl n-butyrate~|~butanoic acid butyl ester,0.0112629770675324
isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,mm~|~hexamethyldisiloxane,0.0184552859558976
isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,propylpropionate~|~propyl propanoate~|~n-propyl propanoate~|~n-propyl propionate~|~propanoic acid propyl ester,0.0025514174894335
isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,dimethyl carbonate~|~carbonic acid dimethyl ester,0.0059480140257337
isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,carbon dioxide,0.0299341084078532
isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,diethyl carbonate~|~carbonic acid diethyl ester,-0.0008759631794783
"1,3-dioxolane","acetylacetone~|~2,4-pentanedione",0.0172833086085635
"1,3-dioxolane",methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.0114805250875831
"1,3-dioxolane",2-chlorobutane~|~sec-butyl chloride,0.0124529353956052
"1,3-dioxolane",1-chloropentane,0.0159619386869572
"1,3-dioxolane",diethyl carbonate~|~carbonic acid diethyl ester,0.0020739817632229
"1,3-dioxolane",1-chlorohexane,0.0265045880242865
cycloheptane,cyclooctane,-1.2868039782712732e-5
cycloheptane,cycloheptanol,0.0540823036558964
cycloheptane,thp~|~tetrahydropyran,0.0111586024307916
cycloheptane,carbon dioxide,0.1597748623217928
cyclooctane,thp~|~tetrahydropyran,0.0151918428621401
cyclooctane,carbon dioxide,0.1607790133093348
cyclooctane,"2,3-dithiabutane~|~dimethyldisulfide",0.0166968564624777
cyclooctane,cyclooctanone,0.0375854007584144
cyclooctane,cyclooctanol,0.1153950896775411
tridecane~|~n-tridecane,dodecanol~|~1-dodecanol~|~dodecan-1-ol,0.0131536803437452
tridecane~|~n-tridecane,carbon dioxide,0.0865192209701127
tridecane~|~n-tridecane,methane,0.0043783331721605
p-cymene~|~p-isopropyltoluene~|~4-isopropyltoluene~|~1-methyl-4-isopropylbenzene~|~1-(1-methylethyl)-4-methylbenzene,mesityl oxide~|~4-methyl-3-penten-2-one,-0.0015934310201971
p-cymene~|~p-isopropyltoluene~|~4-isopropyltoluene~|~1-methyl-4-isopropylbenzene~|~1-(1-methylethyl)-4-methylbenzene,carbon dioxide,0.0947332549188934
p-cymene~|~p-isopropyltoluene~|~4-isopropyltoluene~|~1-methyl-4-isopropylbenzene~|~1-(1-methylethyl)-4-methylbenzene,methane,0.030598240527771
p-cymene~|~p-isopropyltoluene~|~4-isopropyltoluene~|~1-methyl-4-isopropylbenzene~|~1-(1-methylethyl)-4-methylbenzene,l-(-)-limonene~|~(s)-1-methyl-4-(1-methylethenyl)cyclohexene,0.0023138685225914
dichlorodimethylsilane~|~dimethyl dichlorosilane,r40~|~chloromethane~|~methyl chloride,-0.0060171799047431
dichlorodimethylsilane~|~dimethyl dichlorosilane,carbon dioxide,3.590249263331106e-5
"dmmea~|~dimethylethanolamine~|~n,n-dimethylethanolamine~|~2-(dimethylamino)-ethanol~|~2-(n,n-dimethylamino)ethanol",2-(2-dimethylaminoethoxu)ethanol~|~2-(2-dimethylaminoethoxy) ethanol,0.0076493994274605
nonane~|~n-nonane,methylpropionate~|~methyl propanoate,0.0360684419964992
nonane~|~n-nonane,amyl acetate~|~pentylacetate~|~n-pentylacetate~|~pentyl ethanoate,0.0169337604679031
nonane~|~n-nonane,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,0.0396745941007231
nonane~|~n-nonane,propylpropionate~|~propyl propanoate~|~n-propyl propanoate~|~n-propyl propionate~|~propanoic acid propyl ester,0.0213517678663603
nonane~|~n-nonane,dimethyl carbonate~|~carbonic acid dimethyl ester,0.0621078344505239
nonane~|~n-nonane,butyl isocyanate~|~n-butyl isocyanate~|~isocyanic acid butyl ester,0.0354536495584659
nonane~|~n-nonane,propylbutyrate~|~n-propylbutyrate~|~propyl butanoate~|~n-propylbutanoate~|~n-propyl n-butyrate~|~butanoic acid propyl ester,0.0215374421273234
