Clapeyron Database File
PCPSAFT Assoc Parameters; Rehner et al. (2023) [csvtype = assoc]
species1,site1,species2,site2,epsilon_assoc,bondvol
"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",H,"3-chloro-1,2-propanediol",e,2562.438225,0.0807
deg~|~diethylene glycol,H,gamma-butyrolactone~|~.gamma.-butyrolactone,e,2860.267558,0.06873
1-undecanol,H,cyclododecanone,e,1960.252575,0.00233
methanethiol~|~methyl mercaptan,H,"2,3-dithiabutane~|~dimethyldisulfide",e,1087.182234,0.00079
"1,1,1,3,3,3-hexafluoro-2-propanol",H,"2,5,8,11,14-pentaoxapentadecane~|~tetraethylene glycol dimethyl ether",e,3734.593841,0.00131
tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,H,"acetylacetone~|~2,4-pentanedione",e,1991.092217,0.00144
tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,H,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,e,2189.685269,0.00144
"1,6-hexanediol",H,"dimethyl adipate~|~dimethyl 1,6-hexanedioate",e,1927.336424,0.00608
guaiacol~|~2-methoxyphenol,H,"1,2-dimethoxybenzene",e,282.8758691,0.9
"2,2,2-trifluoroethanol",H,"2,5,8,11,14-pentaoxapentadecane~|~tetraethylene glycol dimethyl ether",e,1654.622127,0.06634
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,"2,3-butanediol",e,2686.091322,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,e,3142.865387,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,acetic acid,e,2873.042509,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,2-methoxyethanol~|~2-methoxyethan-1-ol,e,1564.59442,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,isobutanol~|~2-methyl-1-propanol,e,2285.477496,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,o-cresol~|~2-methylphenol,e,2185.587629,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,1-pentanol~|~pentan-1-ol,e,2246.510506,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,propionic acid~|~propanoic acid~|~n-propanoic acid,e,2482.608047,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,e,2385.767704,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,1735.902768,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,methylacetamide~|~n-methylacetamide,e,2339.917734,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,1-hexanol~|~hexan-1-ol,e,2342.492204,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,methylaniline~|~n-methylaniline,e,1780.83333,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,2-(2-propoxyethoxy)ethanol~|~diethylene glycol monopropyl ether,e,1598.652305,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,"1,4-butadiol~|~1,4-butanediol",e,2294.260249,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",e,2304.303538,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,"mdea~|~methyl diethanolamine~|~n-methyldiethanolamine~|~2,2'-(methylimino)bis-ethanol",e,2126.068367,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,glycol monoacetate~|~2-hydroxyethyl acetate,e,2313.379338,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",H,2-(2-hexoxyethoxy)ethanol~|~2-2-(hexyloxy)ethoxyethanol~|~2-(2-hexyloxyethoxy)ethanol~|~diethylene glycol n-hexyl ether,e,2863.504982,0.0
ethanol,H,"2,3-butanediol",e,2703.377468,0.0
ethanol,H,m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,e,3508.56436,0.0
ethanol,H,2-propanol~|~propan-2-ol~|~isopropanol,e,2210.765808,0.0
ethanol,H,o-cresol~|~2-methylphenol,e,2322.496337,0.0
ethanol,H,propanol~|~1-propanol~|~propan-1-ol,e,2235.105542,0.0
ethanol,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,2392.318534,0.0
ethanol,H,water,e,2324.04728,0.0
ethanol,H,methylformamide~|~n-methylformamide,e,2512.927716,0.0
ethanol,H,oleic acid~|~cis-9-octadecenoic acid~|~(z)-9-octadecenoic acid,e,2886.076881,0.0
ethanol,H,furfuryl alcohol~|~2-hydroxymethylfuran,e,2202.508753,0.0
ethanol,H,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,1950.302235,0.0
ethanol,H,methylacetamide~|~n-methylacetamide,e,2349.172134,0.0
ethanol,H,1-phenylethanol~|~sec-phenethylalcohol~|~alpha.-phenylethanol~|~alpha-methylbenzyl alcohol,e,2918.00396,0.0
ethanol,H,mea~|~ethanolamine~|~monoethanolamine~|~2-aminoethan-1-ol,e,2229.217732,0.0
ethanol,H,guaiacol~|~2-methoxyphenol,e,1069.238593,0.0
ethanol,H,"2,2,2-trifluoroethanol",e,2238.251007,0.0
ethanol,H,"tetraethylene glycol~|~3,6,9-trioxa-1,11-undecanediol~|~2,2'-oxybis(2,1-ethanediyloxy)bisethanol",e,2356.291322,0.0
2-propenol~|~2-propen-1-ol~|~allyl alcohol,H,methanol,e,2273.451372,0.0
2-propenol~|~2-propen-1-ol~|~allyl alcohol,H,water,e,1855.831477,0.0
2-propenol~|~2-propen-1-ol~|~allyl alcohol,H,methylformamide~|~n-methylformamide,e,2255.332688,0.0
2-propenol~|~2-propen-1-ol~|~allyl alcohol,H,4-methyl-2-pentanol,e,2156.014495,0.0
formic acid~|~methanoic acid,H,water,e,2525.475569,0.0
formic acid~|~methanoic acid,H,acrylic acid~|~propenoic acid,e,2196.508109,0.0
formic acid~|~methanoic acid,H,2-ethyl-1-hexanol,e,2191.668848,0.0
formic acid~|~methanoic acid,H,dodecanol~|~1-dodecanol~|~dodecan-1-ol,e,2717.010089,0.0
aniline,H,butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,1371.172074,0.0
aniline,H,m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,e,2381.353475,0.0
aniline,H,acetic acid,e,2379.569904,0.0
aniline,H,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,e,1253.752093,0.0
aniline,H,cyclohexanol,e,1552.595491,0.0
aniline,H,1-hexanol~|~hexan-1-ol,e,2016.613098,0.0
aniline,H,pyrrolidine,e,1422.151332,0.0
aniline,H,4-chloroaniline~|~p-chloroaniline~|~4-chlorobenzenamine,e,1827.925723,0.0
2-butanol~|~butan-2-ol,H,methanol,e,2381.693152,0.0
2-butanol~|~butan-2-ol,H,isobutanol~|~2-methyl-1-propanol,e,2350.819041,0.0
2-butanol~|~butan-2-ol,H,o-cresol~|~2-methylphenol,e,2271.634098,0.0
2-butanol~|~butan-2-ol,H,p-cresol~|~4-methylphenol,e,2794.931038,0.0
2-butanol~|~butan-2-ol,H,water,e,1898.915622,0.0
2-butanol~|~butan-2-ol,H,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",e,1912.425704,0.0
2-butanol~|~butan-2-ol,H,1-propoxy-2-propanol~|~propylene glycol n-propyl ether,e,1795.90407,0.0
"2,3-butanediol",H,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,2381.5494,0.0
"2,3-butanediol",H,"1,4-butadiol~|~1,4-butanediol",e,2769.139646,0.0
benzylalcohol~|~benzenemethanol,H,phenol,e,2770.698641,0.0
benzylalcohol~|~benzenemethanol,H,cyclohexanol,e,2586.781827,0.0
2-butoxyethanol~|~2-butoxyethan-1-ol,H,water,e,2334.463545,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,2-methoxyethanol~|~2-methoxyethan-1-ol,e,1434.417642,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,isobutanol~|~2-methyl-1-propanol,e,2243.340547,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,1-pentanol~|~pentan-1-ol,e,2218.432971,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,propanol~|~1-propanol~|~propan-1-ol,e,2058.202554,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,2211.361127,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,water,e,1817.478426,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,azacycloheptane~|~hexamethyleneimine~|~hexahydro-1h-azepine,e,2134.892447,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,2-methyl-3-buten-2-ol,e,2345.307076,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,e,2154.245916,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,acrylic acid~|~propenoic acid,e,2673.654663,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,cyclohexylamine,e,1565.05354,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",e,1839.191187,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,methyl lactate~|~methyl 2-hydroxypropanoate~|~2-hydroxy-propanoicacid-methylester,e,1438.823264,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,ethyl lactate~|~dl-ethyl lactate~|~2-hydroxypropanoicacidethylester,e,648.062594,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,2-propoxyethanol~|~ethylene glycol monopropyl ether,e,2005.088288,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,n-butyl lactate~|~butyl 2-hydroxypropanoate,e,1942.62845,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,n-methylpiperazine~|~1-methylpiperazine,e,1940.503032,0.0
m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,H,methanol,e,3582.498689,0.0
m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,H,o-cresol~|~2-methylphenol,e,2179.192918,0.0
m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,H,phenol,e,2444.971292,0.0
"diethylamine~|~n,n-diethylamine",H,diisopropylamine~|~di-isopropyl amine,e,331.4841361,0.0
"diethylamine~|~n,n-diethylamine",H,methanol,e,2066.922522,0.0
"diethylamine~|~n,n-diethylamine",H,water,e,1719.736466,0.0
"diethylamine~|~n,n-diethylamine",H,ethylamine~|~ethanamine,e,390.3921873,0.0
"diethylamine~|~n,n-diethylamine",H,"demea~|~(diethylamino)ethanol~|~n,n-diethylethanolamine~|~2-(diethylamino)-ethanol",e,1270.992211,0.0
acetic acid,H,1-octanol~|~octan-1-ol,e,2873.744086,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,diisopropylamine~|~di-isopropyl amine,e,850.1770518,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,methanol,e,2219.053778,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,2-methoxyethanol~|~2-methoxyethan-1-ol,e,1425.109601,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,isobutanol~|~2-methyl-1-propanol,e,2059.29066,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,1-pentanol~|~pentan-1-ol,e,2056.746371,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,water,e,1979.649519,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,oleic acid~|~cis-9-octadecenoic acid~|~(z)-9-octadecenoic acid,e,2462.229622,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,"dmmea~|~dimethylethanolamine~|~n,n-dimethylethanolamine~|~2-(dimethylamino)-ethanol~|~2-(n,n-dimethylamino)ethanol",e,1224.519403,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",e,1355.007294,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,triethanolamine,e,1872.32916,0.0
2-propanol~|~propan-2-ol~|~isopropanol,H,"tetraethylene glycol~|~3,6,9-trioxa-1,11-undecanediol~|~2,2'-oxybis(2,1-ethanediyloxy)bisethanol",e,1939.029682,0.0
methanol,H,"morpholine~|~tetrahydro-1,4-oxazine",e,2854.985772,0.0
methanol,H,phenol,e,2820.767656,0.0
methanol,H,methyl 2-hydroxybenzoate~|~salicylic acid methyl ester~|~2-hydroxy-benzoicacidmethylester,e,926.3318642,0.0
methanol,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,2419.329923,0.0
methanol,H,glycerol,e,2109.24052,0.0
methanol,H,methacrylic acid~|~2-methyl-2-propenoic acid,e,2659.136363,0.0
methanol,H,2-methyl-3-buten-2-ol,e,2434.863585,0.0
methanol,H,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,1991.219814,0.0
methanol,H,methylacetamide~|~n-methylacetamide,e,2384.581434,0.0
methanol,H,benzoic acid,e,2408.70335,0.0
methanol,H,tert-butylamine~|~2-methyl-2-propanamine,e,1969.169278,0.0
methanol,H,"1,6-hexanediol",e,2265.162801,0.0
methanol,H,"2,2,2-trifluoroethanol",e,2235.152401,0.0
methanol,H,2-amino-2-methyl-1-propanol~|~2-amino-2-methylpropan-1-ol,e,2141.882775,0.0
2-methoxyethanol~|~2-methoxyethan-1-ol,H,isobutanol~|~2-methyl-1-propanol,e,1609.896548,0.0
2-methoxyethanol~|~2-methoxyethan-1-ol,H,propanol~|~1-propanol~|~propan-1-ol,e,1444.499314,0.0
2-methoxyethanol~|~2-methoxyethan-1-ol,H,water,e,1548.361924,0.0
"morpholine~|~tetrahydro-1,4-oxazine",H,water,e,2500.38411,0.0
diacetone alcohol~|~4-oh-4-me-2-pentanone~|~4-hydroxy-4-methylpentan-2-one,H,water,e,2092.765128,0.0
isobutanol~|~2-methyl-1-propanol,H,1-pentanol~|~pentan-1-ol,e,2357.715832,0.0
isobutanol~|~2-methyl-1-propanol,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,2279.31367,0.0
isobutanol~|~2-methyl-1-propanol,H,water,e,1814.326611,0.0
isobutanol~|~2-methyl-1-propanol,H,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,e,2438.286224,0.0
isobutanol~|~2-methyl-1-propanol,H,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,e,2505.783925,0.0
isobutanol~|~2-methyl-1-propanol,H,4-methyl-1-pentanol,e,2363.068852,0.0
isobutanol~|~2-methyl-1-propanol,H,n-methylpiperazine~|~1-methylpiperazine,e,2161.03408,0.0
o-cresol~|~2-methylphenol,H,phenol,e,1933.765221,0.0
o-cresol~|~2-methylphenol,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,2264.628529,0.0
o-cresol~|~2-methylphenol,H,deg~|~diethylene glycol,e,2536.633583,0.0
o-cresol~|~2-methylphenol,H,guaiacol~|~2-methoxyphenol,e,866.2214434,0.0
p-cresol~|~4-methylphenol,H,propanol~|~1-propanol~|~propan-1-ol,e,2661.821414,0.0
p-cresol~|~4-methylphenol,H,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,3017.071742,0.0
p-cresol~|~4-methylphenol,H,"2,4-xylenol~|~2,4-dimethylphenol",e,2122.192818,0.0
p-cresol~|~4-methylphenol,H,o-toluidine~|~2-methylaniline~|~o-methylaniline~|~2-methyl-benzeneamine,e,2619.214203,0.0
p-cresol~|~4-methylphenol,H,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",e,2530.960553,0.0
1-pentanol~|~pentan-1-ol,H,water,e,1807.336295,0.0
1-pentanol~|~pentan-1-ol,H,1-hexanol~|~hexan-1-ol,e,2481.442481,0.0
phenol,H,ammonia,e,3457.400465,0.0
phenol,H,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,2085.770233,0.0
phenol,H,methylacetamide~|~n-methylacetamide,e,3215.42408,0.0
phenol,H,benzoic acid,e,2106.075921,0.0
phenol,H,guaiacol~|~2-methoxyphenol,e,1209.702976,0.0
phenol,H,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",e,2418.852342,0.0
propanol~|~1-propanol~|~propan-1-ol,H,water,e,1840.494815,0.0
propanol~|~1-propanol~|~propan-1-ol,H,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,e,2182.775027,0.0
propanol~|~1-propanol~|~propan-1-ol,H,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,1719.073242,0.0
propanol~|~1-propanol~|~propan-1-ol,H,acrylic acid~|~propenoic acid,e,2476.616957,0.0
propanol~|~1-propanol~|~propan-1-ol,H,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",e,1642.67571,0.0
propanol~|~1-propanol~|~propan-1-ol,H,2-methyl-1-butanol,e,2183.101209,0.0
propanol~|~1-propanol~|~propan-1-ol,H,"linalool~|~3,7-dimethyl-1,6-octadien-3-ol",e,1669.934983,0.0
propanol~|~1-propanol~|~propan-1-ol,H,methyl lactate~|~methyl 2-hydroxypropanoate~|~2-hydroxy-propanoicacid-methylester,e,1078.897785,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,water,e,2130.138077,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,2-methyl-3-buten-2-ol,e,2232.720329,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,e,1449.518477,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,t-butyl hydroperoxide~|~tert-butylhydroperoxide~|~tert.butyl hydroperoxide,e,-1207.918142,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,guaiacol~|~2-methoxyphenol,e,820.3660348,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,triethanolamine,e,2099.13671,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,"1-tert-butoxy-2-propanol~|~1-(1,1-dimethylethoxy)-2-propanol~|~propylene glycol 1-tert-butyl ether",e,1630.708111,0.0
water,H,2-methyl-3-buten-2-ol,e,1872.387476,0.0
water,H,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,e,1703.466055,0.0
water,H,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,e,1387.510249,0.0
water,H,ethylamine~|~ethanamine,e,1745.136279,0.0
water,H,bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid,e,2895.322207,0.0
water,H,methylaniline~|~n-methylaniline,e,-3224.195104,0.0
water,H,2-propylamine~|~2-propanamine~|~isopropylamine,e,1746.772185,0.0
water,H,propylamine~|~n-propylamine~|~1-propylamine~|~propan-1-amine,e,2599.863008,0.0
water,H,"1,6-hexanediamine~|~hexamethylenediamine",e,1891.622819,0.0
water,H,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",e,1672.662124,0.0
water,H,4-methyl-2-pentanol,e,1734.128562,0.0
water,H,trifluoroacetic acid~|~trifluoroethanoic acid,e,2512.314563,0.0
water,H,2-methyl-1-butanol,e,1463.359233,0.0
water,H,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,e,1986.940499,0.0
water,H,2-hexanol,e,739.359839,0.0
water,H,1-propoxy-2-propanol~|~propylene glycol n-propyl ether,e,1272.165004,0.0
water,H,"dichloroacetic acid~|~2,2-dichloroacetic acid",e,3784.588792,0.0
water,H,trichloroacetic acid~|~trichlorethanoic acid,e,1845.39985,0.0
water,H,guaiacol~|~2-methoxyphenol,e,-3944.783126,0.0
water,H,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",e,8593.995566,0.0
water,H,2-butanamine~|~sec-butylamine,e,2436.351008,0.0
water,H,2-(2-dimethylaminoethoxu)ethanol~|~2-(2-dimethylaminoethoxy) ethanol,e,2150.079705,0.0
water,H,triethanolamine,e,1794.37955,0.0
water,H,acetol~|~1-hydroxy-2-propanone,e,3246.656228,0.0
water,H,methylethanolamine~|~n-methylethanolamine~|~2-(methylamino)ethanol~|~2-(methylamino)-ethanol,e,1792.518587,0.0
water,H,methylhydrazine,e,2748.968721,0.0
water,H,"1,3-propanediamine~|~1,3-diaminopropane",e,1797.082,0.0
water,H,"mdea~|~methyl diethanolamine~|~n-methyldiethanolamine~|~2,2'-(methylimino)bis-ethanol",e,12297.04433,0.0
water,H,glycol monoacetate~|~2-hydroxyethyl acetate,e,2513.723512,0.0
water,H,levulinic acid~|~4-oxopentanoic acid~|~4-oxo-pentanoic acid,e,2254.121186,0.0
water,H,methyl 2-hydroxy-2-methylpropanoate~|~alpha-hydroxy-isobutyric acid methyl ester,e,1432.367975,0.0
water,H,"1-butoxy-2-propanol~|~propylene glycol n-butyl ether~|~1,2-propylene glycol 1-monobutylether",e,-2537.763844,0.0
water,H,"n-methylpropane-1,3-diamine~|~1,3-propanediamine, n-methyl-",e,2116.081724,0.0
methylamine~|~methanamine,H,methanethiol~|~methyl mercaptan,e,613.2837141,0.0
cyclopentanol,H,cyclohexanol,e,2849.547852,0.0
methylformamide~|~n-methylformamide,H,formamide,e,2338.488635,0.0
glycerol,H,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",e,2287.400291,0.0
methacrylic acid~|~2-methyl-2-propenoic acid,H,isobutyric acid~|~2-methylpropanoic acid,e,2168.575108,0.0
2-methyl-3-buten-2-ol,H,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,e,2467.260138,0.0
butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,H,hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,e,1985.6373,0.0
butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,H,isovaleric acid~|~3-methylbutanoic acid,e,2076.312814,0.0
palmitic acid~|~hexadecanoic acid,H,stearic acid~|~octadecanoic acid,e,3620.659055,0.0
palmitic acid~|~hexadecanoic acid,H,myristic acid~|~tetradecanoic acid,e,3985.712355,0.0
cyclohexanol,H,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,e,2602.856121,0.0
stearic acid~|~octadecanoic acid,H,myristic acid~|~tetradecanoic acid,e,4376.827812,0.0
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,H,methylaniline~|~n-methylaniline,e,2062.054909,0.0
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,H,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,e,2660.898058,0.0
hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,H,caprylic acid~|~octanoic acid~|~n-octanoic acid,e,2782.893825,0.0
hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,H,bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid,e,3132.875813,0.0
hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,H,heptanoic acid~|~n-heptanoic acid,e,3384.018293,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",e,1837.402869,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,"1,3-butanediol",e,1688.782944,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,1-methoxy2-propanol~|~1-methoxy-2-propanol~|~propylene glycol monomethyl ether,e,2279.209362,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,2-(2-hexoxyethoxy)ethanol~|~2-2-(hexyloxy)ethoxyethanol~|~2-(2-hexyloxyethoxy)ethanol~|~diethylene glycol n-hexyl ether,e,2496.733174,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,"1,2-butanediol",e,1504.251811,0.0
1-hexanol~|~hexan-1-ol,H,cyclohexylamine,e,2218.910867,0.0
1-hexanol~|~hexan-1-ol,H,1-heptanol~|~heptan-1-ol,e,2563.556597,0.0
1-hexanol~|~hexan-1-ol,H,1-propoxy-2-propanol~|~propylene glycol n-propyl ether,e,1987.833691,0.0
acrylic acid~|~propenoic acid,H,2-ethyl-1-hexanol,e,3198.134298,0.0
lauric acid~|~dodecanoic acid~|~n-dodecanoic acid,H,myristic acid~|~tetradecanoic acid,e,3810.75507,0.0
myristic acid~|~tetradecanoic acid,H,"linoleic acid~|~(z,z)-9,12-octadecadienoic acid",e,3492.904471,0.0
deg~|~diethylene glycol,H,"dea~|~diethanolamine~|~2,2'-diethanolamine",e,1937.874672,0.0
deg~|~diethylene glycol,H,dga~|~diglycolamine~|~2-aminoethoxyethanol~|~2-(2-aminoethoxy)ethanol,e,1934.249812,0.0
mea~|~ethanolamine~|~monoethanolamine~|~2-aminoethan-1-ol,H,triethanolamine,e,1735.184927,0.0
"1,4-butadiol~|~1,4-butanediol",H,"1,2-butanediol",e,1848.5132,0.0
2-methyl-1-butanol,H,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,e,2629.191211,0.0
1-hexadecanol,H,octadecanol~|~1-octadecanol,e,3039.034451,0.0
"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",H,"1,3-butanediol",e,2265.052066,0.0
2-ethylhexanoic acid~|~2-ethyl-hexanoic acid,H,1-methoxy2-propanol~|~1-methoxy-2-propanol~|~propylene glycol monomethyl ether,e,1839.335098,0.0
2-phenylethanol,H,"2-phenyl-2-propanol~|~aa-dimethyl-benzenemethanol~|~.alpha.,.alpha.-dimethylbenzyl alcohol",e,2691.992396,0.0
tripropylene glycol~|~2-[2-(2-hydroxypropoxy)propoxy]-1-propanol,H,tetrapropylene glycol~|~2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]-1-propanol,e,2588.567386,0.0
